0.0029623	0.00122703	
0.00341932	0.00141633	
0.0038658	0.00160127	
0.00429759	0.00178012	
0.00470666	0.00194956	
0.00508362	0.0021057	
0.00542658	0.00224776	
0.00572016	0.00236937	
0.00596626	0.00247131	
0.00615382	0.002549	
0.00627849	0.00260064	
0.00633819	0.00262537	
0.00632176	0.00261856	
0.00623443	0.00258238	
0.00606587	0.00251257	
0.00581982	0.00241065	
0.00549428	0.0022758	
0.00508731	0.00210723	
0.00460549	0.00190766	
0.00404403	0.00167509	
0.00341301	0.00141371	
0.00271356	0.00112399	
0.0019521	0.000808585	
0.00113567	0.000470408	
0.000270563	0.000112071	
-0.000634241	-0.000262711	
-0.00156956	-0.000650133	
-0.00252613	-0.00104636	
-0.0034942	-0.00144735	
-0.00446065	-0.00184766	
-0.00541955	-0.00224485	
-0.00635149	-0.00263087	
-0.00725321	-0.00300438	
-0.00810878	-0.00335877	
-0.00890725	-0.0036895	
-0.00964321	-0.00399435	
-0.0102946	-0.00426415	
-0.0108657	-0.00450073	
-0.0113351	-0.00469515	
-0.0117026	-0.00484736	
-0.01196	-0.004954	
-0.0120944	-0.00500968	
-0.012114	-0.0050178	
-0.0119966	-0.00496917	
-0.0117568	-0.00486981	
-0.0113842	-0.00471549	
-0.0108806	-0.00450689	
-0.0102538	-0.00424725	
-0.00949418	-0.00393262	
-0.00862089	-0.00357089	
-0.00762898	-0.00316003	
-0.00653279	-0.00270597	
-0.00533959	-0.00221173	
-0.0040571	-0.00168051	
-0.00270133	-0.00111893	
-0.00127992	-0.000530159	
0.000189773	7.86065e-05	
0.00169536	0.00070224	
0.00322037	0.00133392	
0.00475198	0.00196833	
0.00626824	0.00259639	
0.00776036	0.00321445	
0.00920497	0.00381282	
0.0105902	0.00438662	
0.0119013	0.00492967	
0.0131146	0.00543223	
0.0142299	0.00589423	
0.0152134	0.00630158	
0.0160703	0.00665653	
0.0167795	0.00695031	
0.0173299	0.00717828	
0.0177242	0.00734161	
0.0179313	0.00742739	
0.0179719	0.00744419	
0.0178216	0.00738197	
0.0174896	0.00724442	
0.016976	0.00703169	
0.0162706	0.0067395	
0.0153965	0.00637743	
0.0143361	0.00593819	
0.0131164	0.00543301	
0.011738	0.00486203	
0.0102118	0.00422986	
0.00855807	0.00354487	
0.00677883	0.00280788	
0.00490253	0.00203069	
0.0029394	0.00121754	
0.000911229	0.000377443	
-0.00116329	-0.00048185	
-0.00326268	-0.00135145	
-0.005369	-0.00222391	
-0.00745411	-0.00308759	
-0.00950336	-0.00393642	
-0.0114916	-0.00475995	
-0.0133951	-0.00554843	
-0.0152041	-0.00629772	
-0.0168764	-0.00699044	
-0.0184176	-0.00762883	
-0.019791	-0.00819769	
-0.0209891	-0.00869397	
-0.0220006	-0.00911293	
-0.0227941	-0.0094416	
-0.0233858	-0.00968672	
-0.023734	-0.00983093	
-0.0238586	-0.00988252	
-0.0237428	-0.00983457	
-0.0233805	-0.00968452	
-0.0227906	-0.00944016	
-0.0219417	-0.00908855	
-0.0208738	-0.0086462	
-0.0195712	-0.00810663	
-0.018054	-0.0074782	
-0.0163367	-0.00676687	
-0.0144207	-0.00597326	
-0.0123407	-0.00511169	
-0.0100974	-0.00418248	
-0.00772487	-0.00319974	
-0.00523924	-0.00217016	
-0.00266512	-0.00110393	
-2.80126e-05	-1.16032e-05	
0.00264626	0.00109612	
0.00533243	0.00220876	
0.00800117	0.00331419	
0.0106257	0.00440128	
0.0131838	0.00546091	
0.015636	0.00647662	
0.0179749	0.00744543	
0.0201529	0.00834759	
0.0221645	0.00918081	
0.0239806	0.00993307	
0.0255728	0.0105926	
0.0269462	0.0111615	
0.0280418	0.0116153	
0.0288888	0.0119661	
0.0294474	0.0121975	
0.0297189	0.0123099	
0.0297055	0.0123044	
0.0293758	0.0121678	
0.0287673	0.0119158	
0.0278437	0.0115332	
0.0266404	0.0110348	
0.0251548	0.0104194	
0.0233921	0.00968931	
0.0213886	0.00885944	
0.019126	0.00792221	
0.0166588	0.00690028	
0.0139891	0.00579446	
0.011149	0.00461807	
0.00816689	0.00338283	
0.00506298	0.00209715	
0.0018762	0.000777145	
-0.00136836	-0.00056679	
-0.00463573	-0.00192018	
-0.00789497	-0.00327019	
-0.0111093	-0.00460162	
-0.0142569	-0.00590539	
-0.0172842	-0.00715931	
-0.0201827	-0.00835991	
-0.022906	-0.00948796	
-0.0254299	-0.0105334	
-0.0277371	-0.0114891	
-0.0297738	-0.0123327	
-0.031555	-0.0130705	
-0.0330207	-0.0136776	
-0.0341823	-0.0141587	
-0.0350167	-0.0145043	
-0.0354977	-0.0147036	
-0.0356531	-0.014768	
-0.0354207	-0.0146717	
-0.0348547	-0.0144373	
-0.0339251	-0.0140522	
-0.0326462	-0.0135225	
-0.0310406	-0.0128574	
-0.0290871	-0.0120482	
-0.0268428	-0.0111186	
-0.0242919	-0.010062	
-0.0214802	-0.00889738	
-0.0184269	-0.00763265	
-0.0151526	-0.0062764	
-0.0117036	-0.00484779	
-0.00809346	-0.00335241	
-0.00437263	-0.0018112	
-0.000570056	-0.000236124	
0.00327451	0.00135634	
0.00712658	0.00295192	
0.0109387	0.00453094	
0.014686	0.0060831	
0.0183145	0.00758609	
0.0217988	0.00902934	
0.025102	0.0103976	
0.028175	0.0116704	
0.0310159	0.0128472	
0.0335465	0.0138954	
0.0357851	0.0148226	
0.03768	0.0156075	
0.0392134	0.0162427	
0.0403876	0.0167291	
0.0411399	0.0170407	
0.0415166	0.0171967	
0.0414604	0.0171734	
0.0410005	0.0169829	
0.0401324	0.0166233	
0.0388402	0.0160881	
0.037175	0.0153983	
0.0350925	0.0145358	
0.0326625	0.0135292	
0.0298783	0.012376	
0.0267704	0.0110887	
0.0233795	0.00968408	
0.0197091	0.00816374	
0.0158243	0.00655464	
0.0117394	0.0048626	
0.00750719	0.00310957	
0.00316318	0.00131023	
-0.00124934	-0.000517492	
-0.00568836	-0.00235619	
-0.0101039	-0.00418517	
-0.014459	-0.00598912	
-0.0187057	-0.00774816	
-0.0227977	-0.00944311	
-0.0267088	-0.0110631	
-0.0303652	-0.0125777	
-0.0337686	-0.0139874	
-0.0368479	-0.0152629	
-0.0395913	-0.0163992	
-0.0419705	-0.0173847	
-0.043931	-0.0181968	
-0.0454997	-0.0188466	
-0.0465911	-0.0192987	
-0.0472512	-0.0195721	
-0.047439	-0.0196499	
-0.0471493	-0.0195299	
-0.0464118	-0.0192244	
-0.0451691	-0.0187096	
-0.043498	-0.0180175	
-0.0413598	-0.0171318	
-0.0388016	-0.0160721	
-0.035844	-0.014847	
-0.0324897	-0.0134577	
-0.0288083	-0.0119328	
-0.0247884	-0.0102677	
-0.0205051	-0.0084935	
-0.0159818	-0.00661989	
-0.0112635	-0.00466547	
-0.00640252	-0.00265201	
-0.00143577	-0.000594716	
0.00358029	0.001483	
0.00859689	0.00356095	
0.0135655	0.00561899	
0.0184396	0.00763794	
0.0231565	0.00959173	
0.0276938	0.0114711	
0.0319674	0.0132413	
0.0359681	0.0148985	
0.0396371	0.0164182	
0.0429302	0.0177823	
0.0458446	0.0189894	
0.0482851	0.0200003	
0.0502947	0.0208328	
0.0517974	0.0214552	
0.052802	0.0218713	
0.0533013	0.0220781	
0.0532456	0.022055	
0.0526958	0.0218273	
0.0515791	0.0213648	
0.0499652	0.0206963	
0.0478388	0.0198155	
0.0452122	0.0187275	
0.0421431	0.0174562	
0.0385976	0.0159876	
0.0346705	0.014361	
0.0303575	0.0125745	
0.0257178	0.0106526	
0.0207957	0.00861387	
0.0156237	0.00647157	
0.0102709	0.00425434	
0.00477257	0.00197686	
-0.00080626	-0.000333964	
-0.00641621	-0.00265768	
-0.0119958	-0.00496883	
-0.0175032	-0.00725006	
-0.0228566	-0.0094675	
-0.0280321	-0.0116113	
-0.0329533	-0.0136497	
-0.0375806	-0.0155664	
-0.041877	-0.017346	
-0.0457596	-0.0189542	
-0.0492442	-0.0203976	
-0.0522276	-0.0216334	
-0.0547314	-0.0226705	
-0.0567062	-0.0234885	
-0.0581148	-0.0240719	
-0.0589917	-0.0244352	
-0.0592337	-0.0245354	
-0.0589285	-0.024409	
-0.0580149	-0.0240306	
-0.0565231	-0.0234126	
-0.0544768	-0.022565	
-0.0518442	-0.0214746	
-0.0487148	-0.0201784	
-0.0450487	-0.0186598	
-0.0409312	-0.0169543	
-0.0363792	-0.0150688	
-0.031429	-0.0130183	
-0.0261549	-0.0108337	
-0.0205636	-0.00851773	
-0.0147505	-0.00610987	
-0.00874838	-0.0036237	
-0.00262548	-0.00108751	
0.00356145	0.0014752	
0.0097478	0.00403767	
0.0158802	0.00657779	
0.021883	0.00906425	
0.0277091	0.0114775	
0.0332977	0.0137924	
0.0385768	0.0159791	
0.0435317	0.0180314	
0.0480417	0.0198995	
0.0521314	0.0215935	
0.0557128	0.023077	
0.0587614	0.0243398	
0.0612658	0.0253772	
0.0631365	0.026152	
0.0644333	0.0266892	
0.0650578	0.0269479	
0.0650613	0.0269493	
0.0644209	0.0266841	
0.063116	0.0261435	
0.0612191	0.0253578	
0.0586454	0.0242918	
0.0555139	0.0229947	
0.0517972	0.0214552	
0.0475454	0.019694	
0.0428146	0.0177344	
0.0376032	0.0155758	
0.0320149	0.013261	
0.026058	0.0107936	
0.0198185	0.00820913	
0.0133476	0.00552877	
0.00670439	0.00277706	
-3.97291e-05	-1.64564e-05	
-0.00681972	-0.00282483	
-0.013572	-0.00562173	
-0.0202241	-0.00837713	
-0.0267099	-0.0110636	
-0.032978	-0.01366	
-0.0389299	-0.0161253	
-0.0445534	-0.0184547	
-0.0497395	-0.0206029	
-0.054473	-0.0225635	
-0.0586965	-0.024313	
-0.0623375	-0.0258211	
-0.065422	-0.0270988	
-0.0678148	-0.0280899	
-0.0695876	-0.0288242	
-0.0706629	-0.0292696	
-0.0710383	-0.0294251	
-0.0707406	-0.0293018	
-0.0696887	-0.0288661	
-0.0679863	-0.028161	
-0.0655626	-0.027157	
-0.0624933	-0.0258857	
-0.0587931	-0.024353	
-0.0544681	-0.0225615	
-0.049615	-0.0205513	
-0.0442014	-0.0183089	
-0.0383486	-0.0158846	
-0.032075	-0.0132859	
-0.0254511	-0.0105422	
-0.0185488	-0.00768321	
-0.0114147	-0.00472816	
-0.00413948	-0.00171464	
0.00321703	0.00133254	
0.0105776	0.00438139	
0.0178744	0.00740386	
0.0250205	0.0103639	
0.0319737	0.013244	
0.0386171	0.0159958	
0.0449299	0.0186107	
0.0508219	0.0210512	
0.0562311	0.0232918	
0.0611383	0.0253245	
0.0654156	0.0270962	
0.0691085	0.0286258	
0.0720997	0.0298648	
0.0744044	0.0308195	
0.0759945	0.0314781	
0.076804	0.0318134	
0.0769072	0.0318562	
0.0761843	0.0315568	
0.0747433	0.0309599	
0.0725406	0.0300474	
0.069599	0.028829	
0.0659863	0.0273326	
0.0616493	0.0255361	
0.056723	0.0234956	
0.0511811	0.0212	
0.0451169	0.0186881	
0.0385825	0.0159815	
0.0316168	0.0130962	
0.0243255	0.010076	
0.0167373	0.00693286	
0.00895964	0.00371123	
0.00105179	0.000435669	
-0.00690109	-0.00285854	
-0.0148289	-0.00614235	
-0.0226347	-0.00937566	
-0.0302651	-0.0125363	
-0.0376195	-0.0155826	
-0.0446384	-0.0184899	
-0.0512578	-0.0212318	
-0.0573735	-0.023765	
-0.0629869	-0.0260902	
-0.0679536	-0.0281475	
-0.0723002	-0.0299479	
-0.0759419	-0.0314564	
-0.0788331	-0.0326539	
-0.0809988	-0.033551	
-0.0823035	-0.0340914	
-0.0828529	-0.034319	
-0.0825469	-0.0341923	
-0.0814328	-0.0337308	
-0.0795239	-0.0329401	
-0.0767768	-0.0318022	
-0.073307	-0.030365	
-0.0690395	-0.0285973	
-0.0641012	-0.0265518	
-0.0584981	-0.0242309	
-0.0522794	-0.021655	
-0.0455427	-0.0188645	
-0.0382848	-0.0158582	
-0.0306427	-0.0126927	
-0.0226497	-0.00938187	
-0.0144012	-0.0059652	
-0.00597552	-0.00247516	
0.00254905	0.00105586	
0.0110882	0.00459292	
0.0195462	0.00809637	
0.027854	0.0115376	
0.0359211	0.0148791	
0.0436576	0.0180837	
0.0510231	0.0211346	
0.057868	0.0239699	
0.0642068	0.0265955	
0.0699118	0.0289587	
0.0749534	0.0310469	
0.0792952	0.0328454	
0.0828234	0.0343068	
0.0856018	0.0354577	
0.0874826	0.0362368	
0.0885398	0.0366747	
0.0887195	0.0367491	
0.0879986	0.0364505	
0.0864555	0.0358113	
0.0839705	0.034782	
0.0806998	0.0334272	
0.0765846	0.0317227	
0.0717007	0.0296996	
0.066104	0.0273814	
0.0597915	0.0247667	
0.052899	0.0219117	
0.0454171	0.0188126	
0.0374741	0.0155224	
0.029123	0.0120632	
0.0204443	0.0084684	
0.011536	0.00477839	
0.0024669	0.00102183	
-0.00665944	-0.00275846	
-0.0157575	-0.00652701	
-0.0247328	-0.0102448	
-0.0335118	-0.0138812	
-0.0419717	-0.0173854	
-0.0500782	-0.0207433	
-0.0576896	-0.023896	
-0.0647772	-0.0268319	
-0.0712543	-0.0295148	
-0.0770283	-0.0319064	
-0.0821143	-0.0340131	
-0.0863287	-0.0357588	
-0.0897604	-0.0371803	
-0.0922886	-0.0382275	
-0.0939135	-0.0389006	
-0.0946462	-0.0392041	
-0.0943835	-0.0390953	
-0.0932478	-0.0386249	
-0.0911234	-0.0377449	
-0.0881196	-0.0365007	
-0.0842317	-0.0348902	
-0.0794678	-0.0329169	
-0.0739493	-0.0306311	
-0.067605	-0.0280032	
-0.0606141	-0.0251074	
-0.0529743	-0.0219429	
-0.0447826	-0.0185498	
-0.0361291	-0.0149653	
-0.0270605	-0.0112089	
-0.0177085	-0.00733517	
-0.00813119	-0.00336808	
0.00155723	0.000645031	
0.0112698	0.00466816	
0.020903	0.00865837	
0.0303813	0.0125845	
0.039568	0.0163898	
0.0484194	0.0200562	
0.0568126	0.0235328	
0.0646719	0.0267883	
0.0719467	0.0298016	
0.0784869	0.0325107	
0.0843264	0.0349295	
0.0893024	0.0369906	
0.0934377	0.0387035	
0.0966696	0.0400423	
0.0989207	0.0409743	
0.100079	0.0414543	
0.100158	0.0414868	
0.0993081	0.0411348	
0.0974516	0.0403658	
0.0946278	0.0391961	
0.0909068	0.0376549	
0.0862231	0.0357148	
0.0807452	0.0334458	
0.0744232	0.0308271	
0.0673872	0.0279127	
0.0596898	0.0247243	
0.0513802	0.0212824	
0.0425948	0.0176433	
0.0333516	0.0138147	
0.0238004	0.00985845	
0.0140071	0.00580193	
0.00407649	0.00168854	
-0.00589648	-0.0024424	
-0.0158043	-0.00654637	
-0.0255671	-0.0105902	
-0.0350639	-0.0145239	
-0.0442202	-0.0183166	
-0.0529478	-0.0219317	
-0.0611272	-0.0253197	
-0.0687465	-0.0284757	
-0.0756267	-0.0313256	
-0.0818001	-0.0338827	
-0.0871503	-0.0360988	
-0.0916287	-0.0379539	
-0.0952454	-0.0394519	
-0.0978484	-0.0405301	
-0.0995496	-0.0412348	
-0.100215	-0.0415105	
-0.0999129	-0.0413853	
-0.0986364	-0.0408565	
-0.0963427	-0.0399065	
-0.0931605	-0.0385883	
-0.0889794	-0.0368565	
-0.0839685	-0.0347809	
-0.0781108	-0.0323546	
-0.0714747	-0.0296058	
-0.0641629	-0.0265771	
-0.0561684	-0.0232657	
-0.0476575	-0.0197404	
-0.0386495	-0.0160092	
-0.0292718	-0.0121248	
-0.0196049	-0.00812063	
-0.00973793	-0.00403358	
0.000220541	9.13511e-05	
0.0101782	0.00421593	
0.0200355	0.00829896	
0.0296958	0.0123004	
0.0390553	0.0161772	
0.0480512	0.0199035	
0.056534	0.0234171	
0.0644932	0.026714	
0.0717871	0.0297352	
0.0783815	0.0324667	
0.0842173	0.034884	
0.0891798	0.0369395	
0.0933207	0.0386547	
0.0964661	0.0399576	
0.0987048	0.0408849	
0.0999551	0.0414028	
0.100201	0.0415046	
0.0995092	0.0412181	
0.097752	0.0404902	
0.0950949	0.0393896	
0.0914539	0.0378814	
0.0869245	0.0360053	
0.0815528	0.0337803	
0.0753343	0.0312045	
0.0684217	0.0283412	
0.0607786	0.0251753	
0.0525665	0.0217737	
0.0438273	0.0181539	
0.0346481	0.0143517	
0.0251436	0.0104148	
0.0153684	0.00636581	
0.00545401	0.00225913	
-0.00451763	-0.00187126	
-0.0144433	-0.00598259	
-0.0242315	-0.010037	
-0.0337668	-0.0139867	
-0.0429922	-0.0178079	
-0.0517602	-0.0214398	
-0.0600382	-0.0248686	
-0.0677189	-0.0280501	
-0.0747148	-0.0309479	
-0.0810174	-0.0335585	
-0.0864478	-0.0358079	
-0.0910812	-0.0377271	
-0.094778	-0.0392583	
-0.0975473	-0.0404054	
-0.0993781	-0.0411637	
-0.100172	-0.0414925	
-0.100042	-0.0414389	
-0.0988519	-0.0409458	
-0.0967269	-0.0400656	
-0.0936394	-0.0387867	
-0.089605	-0.0371156	
-0.0847366	-0.0350991	
-0.0789561	-0.0327047	
-0.0724489	-0.0300093	
-0.0651972	-0.0270056	
-0.0573085	-0.023738	
-0.0488662	-0.020241	
-0.0399155	-0.0165335	
-0.030595	-0.0126729	
-0.0209507	-0.00867805	
-0.0111106	-0.00460217	
-0.00115677	-0.000479151	
0.00880472	0.00364704	
0.0186896	0.0077415	
0.0283716	0.0117519	
0.0377896	0.015653	
0.0468233	0.0193948	
0.0553928	0.0229445	
0.0634358	0.026276	
0.070812	0.0293313	
0.077536	0.0321165	
0.0834426	0.034563	
0.0885532	0.03668	
0.0927894	0.0384346	
0.096081	0.039798	
0.0984861	0.0407943	
0.0998251	0.0413489	
0.100244	0.0415224	
0.0996386	0.0412717	
0.0980526	0.0406147	
0.0955284	0.0395692	
0.0920012	0.0381081	
0.0876263	0.036296	
0.0823271	0.034101	
0.0762463	0.0315823	
